Coindcx_name,Base_currency_short_name,Target_currency_short_name,Target_currency_name,Base_currency_name,Min_quantity,Max_quantity,Min_price,Max_price,Min_notional,Base_currency_precision,Target_currency_precision,Step,order_types,Symbol,Ecode,Max_leverage,Max_leverage_short,Pair,Status
POLYXUSDT,USDT,POLYX,Polymesh,Tether,0.1,92141578.0,0.0352,0.88,10.0,4,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",POLYXUSDT,B,,,B-POLYX_USDT,active
ENJBTC,BTC,ENJ,Enjin Coin,Bitcoin,0.1,90000000.0,2.764e-06,6.91e-05,0.0001,8,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ENJBTC,B,1.0,0.0,B-ENJ_BTC,active
RVNBTC,BTC,RVN,Ravencoin,Bitcoin,1.0,90000000.0,1.7e-07,4.25e-06,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",RVNBTC,B,15.0,0.0,B-RVN_BTC,active
ZECUSDT,USDT,ZEC,ZCash,Tether,0.001,90000.0,7.76,194.0,10.0,1,3,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ZECUSDT,B,10.0,0.0,B-ZEC_USDT,active
QKCETH,ETH,QKC,QuarkChain,Ethereum,1.0,90000000.0,1.18e-06,2.95e-05,0.005,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",QKCETH,B,1.0,0.0,B-QKC_ETH,active
ONTBTC,BTC,ONT,Ontology,Bitcoin,1.0,9000000.0,1.638e-06,4.095e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ONTBTC,B,1.0,0.0,B-ONT_BTC,active
OSMOUSDT,USDT,OSMO,Osmosis,Tether,0.01,92141578.0,0.1548,3.87,10.0,3,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",OSMOUSDT,B,,,B-OSMO_USDT,active
STPTBTC,BTC,STPT,STP Network,Bitcoin,1.0,90000000.0,3.8e-07,9.5e-06,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",STPTBTC,B,2.0,0.0,B-STPT_BTC,active
TWTBTC,BTC,TWT,Trust Wallet Token,Bitcoin,1.0,90000000.0,8.016e-06,0.0002004,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TWTBTC,B,2.0,0.0,B-TWT_BTC,active
STORJBTC,BTC,STORJ,Storj,Bitcoin,1.0,90000000.0,2.59e-06,6.475e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",STORJBTC,B,2.0,0.0,B-STORJ_BTC,active
ORNUSDT,USDT,ORN,Orion Protocol,Tether,0.1,90000.0,0.184,4.6,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ORNUSDT,B,,,B-ORN_USDT,active
STRAXUSDT,USDT,STRAX,STRAX Token,Tether,0.1,900000.0,0.1164,2.91,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",STRAXUSDT,B,1.0,0.0,B-STRAX_USDT,active
TKOUSDT,USDT,TKO,Toko Token,Tether,0.1,900000.0,0.0702,1.755,10.0,4,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",TKOUSDT,B,1.0,0.0,B-TKO_USDT,active
QIBTC,BTC,QI,BENQI,Bitcoin,1.0,92141578.0,7e-08,1.75e-06,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",QIBTC,B,,,B-QI_BTC,active
AUCTIONBTC,BTC,AUCTION,Bounce Governance Token,Bitcoin,0.01,90000000.0,3.86e-05,0.000965,0.0001,7,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",AUCTIONBTC,B,,,B-AUCTION_BTC,active
XTZUSDT,USDT,XTZ,Tezos,Tether,0.1,900000.0,0.22,5.5,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",XTZUSDT,B,3.0,0.0,B-XTZ_USDT,active
WNXMUSDT,USDT,WNXM,Wrapped NXM,Tether,0.01,90000.0,5.262,131.55,10.0,2,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",WNXMUSDT,B,1.0,0.0,B-WNXM_USDT,active
ZENBTC,BTC,ZEN,Horizen,Bitcoin,0.01,90000000.0,6.94e-05,0.001735,0.0001,6,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ZENBTC,B,2.0,0.0,B-ZEN_BTC,active
DGBINR,INR,DGB,DigiByte,Indian Rupee,0.0,10000000.0,0.23983333333333334,2.1585,100.0,4,1,0.1,['limit_order'],DGBINR,I,,,I-DGB_INR,active
SOLOINR,INR,SOLO,Sologenic,Indian Rupee,0.0,10000000.0,3.4166666666666665,30.75,100.0,3,3,0.001,['limit_order'],SOLOINR,I,,,I-SOLO_INR,active
AERGOUSDT,USDT,AERGO,Aergo,Tether,1.0,9000000.0,0.0001,1000.0,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",AERGOUSDT,B,,,B-AERGO_USDT,active
XVSUSDT,USDT,XVS,Venus,Tether,0.01,900000.0,1.476,36.9,10.0,2,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",XVSUSDT,B,2.0,0.0,B-XVS_USDT,active
ELFINR,INR,ELF,Aelf,Indian Rupee,0.0,10000000.0,11.238333333333333,101.145,100.0,3,1,0.1,['limit_order'],ELFINR,I,,,I-ELF_INR,active
LOOMINR,INR,LOOM,Loom Network,Indian Rupee,0.0,10000000.0,4.117233333333333,37.0551,100.0,4,0,1.0,"['market_order', 'limit_order']",LOOMINR,I,,,I-LOOM_INR,active
ZRXBTC,BTC,ZRX,0x,Bitcoin,1.0,90000000.0,1.846e-06,4.615e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ZRXBTC,B,1.0,0.0,B-ZRX_BTC,active
ZECETH,ETH,ZEC,ZCash,Ethereum,0.001,9000000.0,0.00414,0.1035,0.005,5,3,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ZECETH,B,1.0,0.0,B-ZEC_ETH,active
ZILBTC,BTC,ZIL,Zilliqa,Bitcoin,1.0,90000000.0,1.92e-07,4.8e-06,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ZILBTC,B,14.0,0.0,B-ZIL_BTC,active
AERGOINR,INR,AERGO,Aergo,Indian Rupee,0.0,10000000.0,4.155333333333333,37.398,100.0,3,0,1.0,['limit_order'],AERGOINR,I,,,I-AERGO_INR,active
HIFIINR,INR,HIFI,Hifi Finance,Indian Rupee,0.0,10000000.0,28.655,257.895,100.0,3,0,1.0,['limit_order'],HIFIINR,I,,,I-HIFI_INR,active
HOOKINR,INR,HOOK,Hooked Protocol,Indian Rupee,0.0,10000000.0,26.093,234.837,100.0,3,1,0.1,['limit_order'],HOOKINR,I,,,I-HOOK_INR,active
ALPINEUSDT,USDT,ALPINE,Alpine F1 Team Fan Token,Tether,0.01,92141578.0,0.78538,19.6345,10.0,3,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ALPINEUSDT,B,,,B-ALPINE_USDT,active
EOSINR,INR,EOS,EOS,Indian Rupee,0.0001,5000.0,20.266666666666666,182.4,100.0,2,5,0.0001,['limit_order'],EOSINR,I,,,I-EOS_INR,active
THETAINR,INR,THETA,Theta Token,Indian Rupee,0.1,2500.0,30.0,270.0,100.0,2,2,0.1,['limit_order'],THETAINR,I,,,I-THETA_INR,active
QNTINR,INR,QNT,Quant,Indian Rupee,0.01,10000000.0,3029.0,27261.0,100.0,2,2,0.01,['limit_order'],QNTINR,I,,,I-QNT_INR,active
LPTINR,INR,LPT,Livepeer,Indian Rupee,1e-05,10000000.0,189.6,1706.4,100.0,2,2,0.01,['limit_order'],LPTINR,I,,,I-LPT_INR,active
WAXPINR,INR,WAXP,Wax,Indian Rupee,0.01,10000000.0,1.9766666666666666,17.79,100.0,2,2,0.01,['limit_order'],WAXPINR,I,,,I-WAXP_INR,active
AMBINR,INR,AMB,AirDAO,Indian Rupee,0.0,10000000.0,0.24736666666666668,2.2263,100.0,4,0,1.0,['limit_order'],AMBINR,I,,,I-AMB_INR,active
RADINR,INR,RAD,Radicle,Indian Rupee,0.0,10000000.0,46.67333333333333,420.06,100.0,2,1,0.1,['limit_order'],RADINR,I,,,I-RAD_INR,active
DIAINR,INR,DIA,DIA,Indian Rupee,0.0,10000000.0,8.186666666666667,73.68,100.0,2,1,0.1,['limit_order'],DIAINR,I,,,I-DIA_INR,active
INJINR,INR,INJ,Injective Protocol,Indian Rupee,0.0,10000000.0,502.01666666666665,4518.15,100.0,2,1,0.1,['limit_order'],INJINR,I,,,I-INJ_INR,active
GLMRINR,INR,GLMR,Moonbeam,Indian Rupee,1e-05,10000000.0,8.026666666666667,72.24,100.0,2,1,0.1,['limit_order'],GLMRINR,I,,,I-GLMR_INR,active
DOGEINR,INR,DOGE,Doge,Indian Rupee,0.001,200000.0,2.2296666666666667,20.067,100.0,4,0,0.0001,"['market_order', 'limit_order']",DOGEINR,I,,,I-DOGE_INR,active
CSPRINR,INR,CSPR,Casper,Indian Rupee,0.0,10000000.0,1.1084333333333334,9.9759,100.0,4,0,1.0,['limit_order'],CSPRINR,I,,,I-CSPR_INR,active
ASTINR,INR,AST,Airswap,Indian Rupee,0.0,10000000.0,2.981333333333333,26.832,100.0,3,0,1.0,['limit_order'],ASTINR,I,,,I-AST_INR,active
RIFINR,INR,RIF,RSK Infrastructure Framework,Indian Rupee,0.0,10000000.0,3.428,30.852,100.0,3,0,1.0,"['market_order', 'limit_order']",RIFINR,I,,,I-RIF_INR,active
STORJINR,INR,STORJ,Storj,Indian Rupee,1e-05,10000000.0,21.57,194.13,100.0,2,0,1.0,['limit_order'],STORJINR,I,,,I-STORJ_INR,active
XTZINR,INR,XTZ,Tezos,Indian Rupee,0.01,10000000.0,24.713333333333335,222.42,100.0,2,2,0.01,['limit_order'],XTZINR,I,,,I-XTZ_INR,active
DYDXINR,INR,DYDX,dYdX,Indian Rupee,0.001,10000000.0,82.66333333333333,743.97,100.0,2,2,0.01,['limit_order'],DYDXINR,I,,,I-DYDX_INR,active
SANDINR,INR,SAND,The Sandbox,Indian Rupee,0.001,10000000.0,11.701666666666666,105.315,100.0,3,2,0.001,"['market_order', 'limit_order']",SANDINR,I,,,I-SAND_INR,active
CHRINR,INR,CHR,Chromia,Indian Rupee,0.0,200000.0,3.4966666666666666,31.47,100.0,2,0,1.0,['limit_order'],CHRINR,I,,,I-CHR_INR,active
MINAINR,INR,MINA,Mina,Indian Rupee,0.0,10000000.0,19.836666666666666,178.53,100.0,2,2,0.01,['limit_order'],MINAINR,I,,,I-MINA_INR,active
UFTUSDT,USDT,UFT,UniLend Finance Token,Tether,0.0,1000000.0,0.11666666666666667,1.05,10.0,2,0,1.0,['limit_order'],UFTUSDT,I,,,I-UFT_USDT,active
BNTINR,INR,BNT,Bancor,Indian Rupee,0.0,10000000.0,27.663333333333334,248.97,100.0,3,1,0.1,['limit_order'],BNTINR,I,,,I-BNT_INR,active
ACHINR,INR,ACH,Alchemy Pay,Indian Rupee,0.0,10000000.0,0.6297666666666667,5.6679,100.0,4,0,1.0,['limit_order'],ACHINR,I,,,I-ACH_INR,active
ALICEINR,INR,ALICE,MyNeighborAlice,Indian Rupee,0.01,10000000.0,28.323333333333334,254.91,100.0,2,2,0.01,['limit_order'],ALICEINR,I,,,I-ALICE_INR,active
KEYINR,INR,KEY,Selfkey,Indian Rupee,0.0,10000000.0,0.16966666666666666,1.527,100.0,5,0,1.0,['limit_order'],KEYINR,I,,,I-KEY_INR,active
RUNEINR,INR,RUNE,THORChain,Indian Rupee,0.001,10000000.0,115.83,1042.47,100.0,2,3,0.001,"['market_order', 'limit_order']",RUNEINR,I,,,I-RUNE_INR,active
VETINR,INR,VET,VeChain,Indian Rupee,6.0,150000.0,0.64,5.76,100.0,2,4,0.1,['limit_order'],VETINR,I,,,I-VET_INR,active
POWRINR,INR,POWR,Powerledger,Indian Rupee,0.0,10000000.0,6.690666666666667,60.216,100.0,3,0,1.0,['limit_order'],POWRINR,I,,,I-POWR_INR,active
AVAUSDT,USDT,AVA,AVA,Tether,0.1,900000.0,0.001,1000.0,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",AVAUSDT,B,,,B-AVA_USDT,active
GASINR,INR,GAS,NeoGas,Indian Rupee,0.0,10000000.0,413.33,3719.97,100.0,2,1,0.1,"['market_order', 'limit_order']",GASINR,I,,,I-GAS_INR,active
AMBBTC,BTC,AMB,AirDAO,Bitcoin,1.0,90000000.0,9.2e-08,2.3e-06,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",AMBBTC,B,2.0,0.0,B-AMB_BTC,active
GALABTC,BTC,GALA,Gala,Bitcoin,1.0,913205152.0,2.68e-07,6.7e-06,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",GALABTC,B,,2.0,B-GALA_BTC,active
CTSIBNB,BNB,CTSI,Cartesi,Binance Coin,1.0,9000000.0,9.46e-05,0.002365,0.05,6,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",CTSIBNB,B,1.0,0.0,B-CTSI_BNB,active
CHZBTC,BTC,CHZ,Chiliz,Bitcoin,1.0,90000000.0,8.56e-07,2.14e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",CHZBTC,B,6.0,0.0,B-CHZ_BTC,active
XECUSDT,USDT,XEC,eCash,Tether,1.0,25000000.0,1e-08,1.0,10.0,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",XECUSDT,B,,,B-XEC_USDT,active
POLYXBTC,BTC,POLYX,Polymesh,Bitcoin,0.1,92141578.0,1.17e-06,2.925e-05,0.0001,8,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",POLYXBTC,B,,,B-POLYX_BTC,active
BCHBTC,BTC,BCH,Bitcoin Cash,Bitcoin,0.001,10000000.0,0.000852,0.0213,0.0001,5,3,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",BCHBTC,B,7.0,0.0,B-BCH_BTC,active
BLZBTC,BTC,BLZ,Bluzelle,Bitcoin,1.0,90000000.0,5.64e-07,1.41e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",BLZBTC,B,2.0,0.0,B-BLZ_BTC,active
FARMBTC,BTC,FARM,Harvest Finance,Bitcoin,0.001,92141578.0,0.0002416,0.00604,0.0001,6,3,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",FARMBTC,B,,,B-FARM_BTC,active
PUNDIXUSDT,USDT,PUNDIX,PundiX,Tether,0.1,9222449.0,0.098,2.45,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",PUNDIXUSDT,B,1.0,0.0,B-PUNDIX_USDT,active
THETAETH,ETH,THETA,Theta Token,Ethereum,0.1,90000000.0,0.0001108,0.00277,0.005,6,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",THETAETH,B,1.0,0.0,B-THETA_ETH,active
POLSUSDT,USDT,POLS,Polkastarter,Tether,0.1,92141578.0,0.088,2.2,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",POLSUSDT,B,1.0,0.0,B-POLS_USDT,active
DREPUSDT,USDT,DREP,DREP,Tether,1.0,92141578.0,0.0918,2.295,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",DREPUSDT,B,0.0,0.0,B-DREP_USDT,active
FISBTC,BTC,FIS,Stafi,Bitcoin,1.0,90000000.0,3.568e-06,8.92e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",FISBTC,B,2.0,0.0,B-FIS_BTC,active
IOTABTC,BTC,IOTA,MIOTA,Bitcoin,1.0,90000000.0,1.466e-06,3.665e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",IOTABTC,B,1.0,0.0,B-IOTA_BTC,active
XLDINR,INR,XLD,XcelDefi,Indian Rupee,0.0,10000000.0,1.1066666666666667,9.96,100.0,4,2,0.01,['limit_order'],XLDINR,I,,,I-XLD_INR,active
UNIUSDT,USDT,UNI,Uniswap,Tether,0.01,90000.0,1.17,29.25,10.0,3,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",UNIUSDT,B,4.0,0.0,B-UNI_USDT,active
WINGUSDT,USDT,WING,Wing Token,Tether,0.01,90000.0,1.372,34.3,10.0,2,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",WINGUSDT,B,1.0,0.0,B-WING_USDT,active
CVPUSDT,USDT,CVP,PowerPool,Tether,0.1,92141578.0,0.09214,2.3035,10.0,4,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",CVPUSDT,B,,,B-CVP_USDT,active
WANETH,ETH,WAN,Wanchain,Ethereum,1.0,9000000.0,2.838e-05,0.0007095,0.005,7,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",WANETH,B,1.0,0.0,B-WAN_ETH,active
BONDBTC,BTC,BOND,BarnBridge,Bitcoin,0.01,92141578.0,2.806e-05,0.0007015,0.0001,7,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",BONDBTC,B,,,B-BOND_BTC,active
NMRINR,INR,NMR,Numeraire,Indian Rupee,0.0,10000000.0,444.6666666666667,4002.0,100.0,1,2,0.01,['limit_order'],NMRINR,I,,,I-NMR_INR,active
KMDBTC,BTC,KMD,Komodo,Bitcoin,1.0,9000000.0,1.786e-06,4.465e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",KMDBTC,B,2.0,0.0,B-KMD_BTC,active
AAVEBNB,BNB,AAVE,Aave,Binance Coin,0.001,900000.0,0.04838,1.2095,0.05,4,3,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",AAVEBNB,B,,,B-AAVE_BNB,active
C98BTC,BTC,C98,Coin98,Bitcoin,0.1,92141578.0,1.73e-06,4.325e-05,0.0001,8,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",C98BTC,B,,,B-C98_BTC,active
KEYUSDT,USDT,KEY,Selfkey,Tether,1.0,92141578.0,0.001747,0.043675,10.0,6,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",KEYUSDT,B,0.0,0.0,B-KEY_USDT,active
HARDBTC,BTC,HARD,HARD Protocol,Bitcoin,1.0,90000000.0,1.208e-06,3.02e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",HARDBTC,B,,,B-HARD_BTC,active
OGNINR,INR,OGN,Origin Protocol,Indian Rupee,0.0,10000000.0,3.7,33.3,100.0,3,0,1.0,['limit_order'],OGNINR,I,,,I-OGN_INR,active
RNDRUSDT,USDT,RNDR,Render Token,Tether,0.01,92141578.0,0.3156,7.89,10.0,3,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",RNDRUSDT,B,6.0,0.0,B-RNDR_USDT,active
FIDABTC,BTC,FIDA,Bonfida,Bitcoin,0.1,92141578.0,2.826e-06,7.065e-05,0.0001,8,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",FIDABTC,B,,,B-FIDA_BTC,active
STRAXBTC,BTC,STRAX,STRAX Token,Bitcoin,0.1,90000000.0,3.868e-06,9.67e-05,0.0001,8,1,0.1,"['market_order', 'limit_order']",STRAXBTC,B,2.0,0.0,B-STRAX_BTC,active
ONEBNB,BNB,ONE,Harmony,Binance Coin,1.0,9000000.0,1.362e-05,0.0003405,0.05,7,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ONEBNB,B,,,B-ONE_BNB,active
OPBTC,BTC,OP,Optimism,Bitcoin,0.01,92141578.0,1.483e-05,0.00037075,0.0001,8,2,0.01,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",OPBTC,B,,,B-OP_BTC,active
GLMBTC,BTC,GLM,Golem,Bitcoin,1.0,90000000.0,1.65e-06,4.125e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",GLMBTC,B,1.0,0.0,B-GLM_BTC,active
GMXBTC,BTC,GMX,GMX,Bitcoin,0.001,913205152.0,0.0005072,0.01268,0.0001,6,3,0.001,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",GMXBTC,B,,,B-GMX_BTC,active
QIUSDT,USDT,QI,BENQI,Tether,1.0,92141578.0,0.002074,0.05185,10.0,5,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",QIUSDT,B,,,B-QI_USDT,active
IMXINR,INR,IMX,Immutable X,Indian Rupee,1e-08,10000000.0,28.0,252.0,100.0,2,2,0.01,['limit_order'],IMXINR,I,,,I-IMX_INR,active
FISUSDT,USDT,FIS,Stafi,Tether,1.0,9222449.0,0.10706,2.6765,10.0,4,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",FISUSDT,B,1.0,0.0,B-FIS_USDT,active
MATICBNB,BNB,MATIC,Polygon,Binance Coin,0.1,9000000.0,0.0006866,0.017165,0.05,6,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",MATICBNB,B,,,B-MATIC_BNB,active
POWRBTC,BTC,POWR,Powerledger,Bitcoin,1.0,90000000.0,1.33e-06,3.325e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",POWRBTC,B,2.0,0.0,B-POWR_BTC,active
MANAETH,ETH,MANA,Decentraland,Ethereum,1.0,90000000.0,6.31e-05,0.0015775,0.005,7,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",MANAETH,B,1.0,0.0,B-MANA_ETH,active
WINTRX,TRX,WIN,WINK,Tron,0.1,913205152.0,0.0002772,0.00693,100.0,6,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",WINTRX,B,,,B-WIN_TRX,active
EPXUSDT,USDT,EPX,Ellipsis,Tether,1.0,913205152.0,7.352e-05,0.001838,10.0,7,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",EPXUSDT,B,,,B-EPX_USDT,active
ATABTC,BTC,ATA,Automata Network,Bitcoin,1.0,92141578.0,1.126e-06,2.815e-05,0.0001,8,0,1.0,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ATABTC,B,,,B-ATA_BTC,active
EOSBTC,BTC,EOS,EOS,Bitcoin,0.1,90000000.0,8.04e-06,0.000201,0.0001,7,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",EOSBTC,B,3.0,0.0,B-EOS_BTC,active
LDOINR,INR,LDO,Lido DAO,Indian Rupee,1e-06,10000000.0,64.3,578.7,100.0,1,2,0.01,['limit_order'],LDOINR,I,,,I-LDO_INR,active
FETINR,INR,FET,Fetch.AI,Indian Rupee,0.0,10000000.0,12.442333333333334,111.981,100.0,3,0,1.0,['limit_order'],FETINR,I,,,I-FET_INR,active
XEMINR,INR,XEM,NEM,Indian Rupee,0.0,10000000.0,1.0343333333333333,9.309,100.0,3,0,1.0,['limit_order'],XEMINR,I,,,I-XEM_INR,active
JOEINR,INR,JOE,JOE,Indian Rupee,0.0,10000000.0,9.243333333333334,83.19,100.0,2,2,0.01,['limit_order'],JOEINR,I,,,I-JOE_INR,active
ENSINR,INR,ENS,Ethereum Name Service,Indian Rupee,1e-08,10000000.0,270.6666666666667,2436.0,100.0,1,2,0.01,['limit_order'],ENSINR,I,,,I-ENS_INR,active
PUSHINR,INR,PUSH,Push Protocol,Indian Rupee,0.1,10000000.0,6.81,61.29,100.0,3,2,0.01,['limit_order'],PUSHINR,I,,,I-PUSH_INR,active
KNCUSDT,USDT,KNC,Kyber Network,Tether,0.1,9222449.0,0.151,3.775,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",KNCUSDT,B,4.0,0.0,B-KNC_USDT,active
TOMOINR,INR,TOMO,TomoChain,Indian Rupee,0.0,10000000.0,33.830333333333336,304.473,100.0,3,1,1.0,['limit_order'],TOMOINR,I,,,I-TOMO_INR,active
VOLTINR,INR,VOLT,Volt Inu V2,Indian Rupee,0.0,1000000000.0,8.096666666667e-06,7.287e-05,100.0,8,0,1.0,['limit_order'],VOLTINR,I,,,I-VOLT_INR,active
KNCINR,INR,KNC,Kyber Network,Indian Rupee,0.01,10000000.0,24.333333333333332,219.0,100.0,2,2,0.01,['limit_order'],KNCINR,I,,,I-KNC_INR,active
ASRUSDT,USDT,ASR,AS Roma Fan Token,Tether,0.1,90000.0,0.6492,16.23,10.0,3,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ASRUSDT,B,,,B-ASR_USDT,active
ZECINR,INR,ZEC,ZCash,Indian Rupee,0.01,10000000.0,850.0,7650.0,100.0,2,3,0.001,['limit_order'],ZECINR,I,,,I-ZEC_INR,active
FXSINR,INR,FXS,Frax Share,Indian Rupee,0.0,10000000.0,202.73666666666668,1824.63,100.0,2,1,0.1,['limit_order'],FXSINR,I,,,I-FXS_INR,active
IDEXINR,INR,IDEX,IDEX,Indian Rupee,0.0,10000000.0,1.7133333333333334,15.42,100.0,4,1,1.0,['limit_order'],IDEXINR,I,,,I-IDEX_INR,active
AUDIOINR,INR,AUDIO,Audius,Indian Rupee,0.0,10000000.0,5.646333333333334,50.817,100.0,3,2,0.01,['limit_order'],AUDIOINR,I,,,I-AUDIO_INR,active
RENINR,INR,REN,Ren,Indian Rupee,0.0,10000000.0,1.8230766666666667,16.40769,100.0,5,0,1.0,['limit_order'],RENINR,I,,,I-REN_INR,active
ANKRINR,INR,ANKR,Ankr,Indian Rupee,0.0,10000000.0,0.7483333333333333,6.735,100.0,4,1,0.1,['limit_order'],ANKRINR,I,,,I-ANKR_INR,active
KAVAINR,INR,KAVA,KAVA,Indian Rupee,0.0001,10000000.0,23.333333333333332,210.0,100.0,2,1,0.1,['limit_order'],KAVAINR,I,,,I-KAVA_INR,active
PNTINR,INR,PNT,pNetwork Token,Indian Rupee,0.0,10000000.0,4.672666666666666,42.054,100.0,3,0,1.0,['limit_order'],PNTINR,I,,,I-PNT_INR,active
ELFUSDT,USDT,ELF,Aelf,Tether,0.1,92141578.0,0.0001,1000.0,10.0,4,1,0.1,"['take_profit', 'stop_limit', 'market_order', 'limit_order']",ELFUSDT,B,,,B-ELF_USDT,active
IOSTINR,INR,IOST,IOSToken,Indian Rupee,0.0001,10000000.0,0.2733333333333333,2.46,100.0,2,0,1.0,['limit_order'],IOSTINR,I,,,I-IOST_INR,active
STPTINR,INR,STPT,STP Network,Indian Rupee,1.0,300000.0,1.95,17.55,100.0,2,0,1.0,['limit_order'],STPTINR,I,,,I-STPT_INR,active
CFXINR,INR,CFX,Conflux,Indian Rupee,0.0,10000000.0,4.674333333333333,42.069,100.0,3,0,1.0,['limit_order'],CFXINR,I,,,I-CFX_INR,active
HBARINR,INR,HBAR,Hedera Hashgraph,Indian Rupee,1.0,80000.0,1.7866666666666666,16.08,100.0,2,0,1.0,['limit_order'],HBARINR,I,,,I-HBAR_INR,active
RLCINR,INR,RLC,iExec RLC,Indian Rupee,1e-06,10000000.0,37.09,333.81,100.0,2,1,0.1,['limit_order'],RLCINR,I,,,I-RLC_INR,active
APEINR,INR,APE,ApeCoin,Indian Rupee,0.001,10000000.0,41.67,375.03,100.0,3,2,0.01,"['market_order', 'limit_order']",APEINR,I,,,I-APE_INR,active
